MonthlyCharge,Bandwidth_GB_Year,Age,StreamingMovies,StreamingTV
212.6415,6236.771039,70,1,1
182.49,4890.236009,40,1,0
162.4713,4826.3573,27,0,1
92.45514,6307.09359,86,0,0
79.97886,3783.214553,45,0,0
134.9509,5695.706857,89,0,0
230.1051,6316.470196,75,1,1
242.6143,5408.322311,31,1,1
172.4555,5273.813487,35,1,0
137.4392,3832.898347,87,0,1
162.4608,5816.619375,86,1,0
202.6362,6294.452513,69,1,1
204.9496,6013.828131,89,0,1
267.6427,6012.6506,21,1,1
142.4993,5894.676109,56,0,1
212.6415,6265.224971,65,1,1
257.6549,6178.148263,22,1,1
182.4608,5118.061873,32,1,0
149.9776,5616.608151,74,0,1
162.4538,5671.017164,73,0,1
210.127,5440.228336,86,1,1
127.4738,6491.987412,55,0,0
187.6094,6608.57453,72,1,1
147.4601,4832.149028,53,0,0
182.4653,4325.145663,51,1,0
162.447,6304.333517,78,1,0
182.4538,4968.873698,53,0,1
167.4564,6014.886274,39,0,0
152.4441,4123.921101,86,0,1
219.9902,5480.386537,71,0,1
149.9913,5052.181985,58,0,1
242.6281,6534.959838,34,1,1
117.4858,4022.432118,48,0,1
127.4586,4094.782683,64,0,1
92.45514,5443.98404,27,0,0
159.9794,6105.282771,30,0,0
172.4705,5981.217808,84,1,0
204.9634,5588.56191,70,0,1
162.4653,6518.264091,74,1,0
149.9915,4869.168543,76,0,0
200.1465,5760.636041,85,1,1
202.65,6711.013649,49,1,1
137.4872,5817.251946,52,0,0
127.4586,4717.831195,75,0,1
172.4567,4046.188443,88,1,0
140.0013,4329.842926,62,0,0
149.9483,5842.282612,68,0,1
232.6707,6139.355865,65,1,1
127.4958,4771.553025,84,0,0
164.9715,6457.28774,55,0,1
107.482,5099.928127,80,0,0
152.5104,6236.657026,36,0,0
194.9699,5899.695132,47,1,0
245.132,5696.204344,33,1,1
144.9607,5727.737286,24,0,0
169.9378,5645.734587,34,1,0
252.6378,4993.106421,25,1,1
169.9741,4369.813214,59,0,0
134.9509,4904.294892,35,0,0
149.9447,4445.497919,34,0,1
177.4945,5561.200177,36,0,1
222.6326,5553.582983,53,1,1
184.967,5642.295973,54,0,1
210.1518,6397.46237,32,1,1
144.9607,3503.174329,88,0,0
94.97283,5509.83864,43,0,0
245.1457,4138.249014,66,1,1
152.4798,5144.475146,30,0,1
210.127,5489.928745,65,1,1
124.9607,5195.25021,63,0,0
92.45514,5899.437256,28,0,0
232.6707,6176.145515,69,1,1
220.1323,5842.03594,69,1,1
114.9976,3757.452448,67,0,0
235.1372,6856.666585,48,1,1
152.4579,5342.130474,85,0,1
217.484,6066.50191,72,1,0
142.4827,5489.502601,52,1,0
235.1555,5588.672503,75,1,1
194.9744,5068.172778,18,1,0
255.1417,5851.168448,21,1,1
184.9715,4431.737277,84,0,1
129.9598,6360.531849,78,1,0
147.4738,3874.362144,37,0,0
194.9992,4871.832686,20,1,0
137.4872,6039.331412,26,0,0
149.9741,5456.006313,52,0,0
220.1185,5471.244549,71,1,1
225.132,5293.295324,49,1,1
169.9378,4047.773653,76,1,0
129.9598,4847.193795,67,1,0
162.447,5582.846082,56,1,0
149.9621,4233.171811,51,0,1
225.132,6727.30047,72,1,1
175.0062,4382.473953,66,0,0
127.4421,6208.310064,43,1,0
195.0062,5117.897337,24,0,0
192.4567,4466.695172,46,1,0
159.9349,4824.342843,45,0,1
159.9349,4899.24202,71,0,1
287.6427,6462.269067,51,1,1
275.1336,6621.872123,45,1,1
232.6378,4718.201931,71,1,1
182.4676,6036.455962,87,0,1
137.4872,3903.920552,58,0,0
220.1615,5780.016925,53,1,1
157.4836,6004.729268,60,0,0
169.9378,5503.629445,38,1,0
204.9496,6099.562776,76,0,1
194.9525,4807.120751,48,1,0
139.9349,5581.366717,45,0,1
167.4564,5540.602926,68,0,0
210.127,5659.896946,23,1,1
182.447,4569.936966,80,1,0
242.6281,5774.455432,44,1,1
245.1283,5974.298824,19,1,1
112.4551,4534.558824,47,0,0
169.9671,5571.995482,63,1,0
140.0013,5758.657128,30,0,0
119.9568,5116.164536,71,0,1
229.9931,5766.345962,46,1,0
217.4725,5683.580246,70,0,1
230.1051,4940.002327,24,1,1
265.1283,5629.15203,25,1,1
245.1457,5179.277309,62,1,1
182.4833,6037.093005,30,0,0
139.9568,4571.4966,67,0,1
167.4847,5362.598684,73,0,1
174.9699,6525.625338,66,1,0
152.4907,4907.861735,74,0,1
235.1884,4979.327874,65,1,1
124.9935,4887.181609,54,0,0
139.965,6783.004249,34,1,0
179.9476,3354.624637,87,1,0
222.6143,6872.209499,37,1,1
174.9755,5634.80523,24,0,1
167.4564,6015.97413,41,0,0
267.6647,6208.609729,88,1,1
107.4958,5409.035513,30,0,0
240.1149,4849.21743,64,1,1
252.6378,5626.157729,66,1,1
132.5127,4871.680899,55,0,1
220.1149,6225.526096,76,1,1
104.9923,6087.732666,29,0,0
149.9621,6273.914368,41,0,1
114.9728,5880.090684,26,0,0
147.4783,5811.727081,76,0,0
230.1344,5445.458747,32,1,1
204.961,4486.299295,61,1,0
117.4835,6160.553033,19,1,0
177.6508,5916.705233,39,1,1
184.961,5517.899709,41,1,0
174.9768,5514.354742,26,0,1
114.9728,5731.337685,47,0,0
192.4705,5549.111256,44,1,0
137.4392,5786.391502,55,0,1
92.45514,5347.491386,19,0,0
245.1283,6562.450391,19,1,1
182.4608,6327.647329,29,1,0
114.9509,6259.287322,48,0,0
210.1563,6135.261321,25,1,1
157.4698,4356.229848,74,0,0
252.624,6261.739568,88,1,1
134.9509,5646.563818,37,0,0
167.4564,4724.945111,84,0,0
187.6094,6365.24676,53,1,1
150.0208,5712.721051,45,0,0
220.1149,4839.25878,31,1,1
265.1283,5966.47536,36,1,1
210.127,4809.347606,73,1,1
117.4392,5348.891613,65,0,1
149.9483,5209.217209,85,0,1
162.5007,5493.632538,60,0,0
165.0182,4971.679712,71,0,1
262.6106,4222.497317,89,1,1
184.9939,3756.642239,62,1,0
169.9378,5767.740142,65,1,0
245.1457,6037.103766,37,1,1
175.1331,4267.521539,55,1,1
210.127,6008.726494,60,1,1
192.4705,3938.300864,76,1,0
204.961,5593.020458,35,1,0
127.4783,6037.450539,72,0,0
172.4404,4378.519675,79,0,1
204.9634,5042.032681,73,0,1
139.9568,5085.534857,54,0,1
92.5018,4445.615287,82,0,0
207.6386,5122.454947,43,1,1
124.9643,5804.942334,71,0,0
117.4872,4596.408358,74,0,0
210.138,3784.965371,78,1,1
164.9715,6050.815837,27,0,1
242.6326,4430.367889,78,1,1
222.6281,6227.256543,18,1,1
124.9607,6108.607607,18,0,0
157.4836,5739.899898,52,0,0
184.9647,5807.53439,35,1,0
182.4538,6273.353878,38,0,1
157.4698,3610.264679,37,0,0
169.9378,6033.581345,89,1,0
117.472,5765.178653,51,0,1
169.9671,5107.688262,84,1,0
117.4686,5832.660558,49,0,0
245.175,6225.546359,85,1,1
134.9509,3905.467558,37,0,0
207.4974,3878.814514,60,1,0
127.482,5446.877589,73,0,0
92.48802,3788.13967,43,0,0
129.9483,6233.347563,24,0,1
169.9447,4636.42318,29,0,1
182.4433,4896.176201,25,1,0
162.4538,6766.152872,57,0,1
194.9882,4505.604532,79,1,0
240.1149,5277.732479,62,1,1
217.4725,4557.472307,32,0,1
139.9678,5311.713263,24,0,1
179.9794,5229.143504,57,0,0
162.4676,4946.54616,75,0,1
162.4526,4945.724284,23,0,1
204.961,4032.926983,71,1,0
124.9607,6076.692844,68,0,0
117.472,5644.627475,20,0,1
167.4564,6000.121571,47,0,0
182.4833,3871.367991,54,0,0
192.4885,4951.560917,35,0,0
164.9785,5014.025544,56,1,0
104.9643,4263.127961,79,0,0
220.1615,5943.037284,78,1,1
210.1051,5754.451842,65,1,1
169.9378,4923.409973,47,1,0
155.0084,3893.3098,61,0,1
162.447,5781.09568,30,1,0
144.9607,6106.543065,46,0,0
202.65,4443.924934,40,1,1
240.1149,4886.937383,57,1,1
192.4705,3938.094495,41,1,0
157.4836,5092.941424,34,0,0
114.9509,6193.095055,83,0,0
140.0049,6024.530188,67,0,0
137.4686,5994.956113,53,0,0
124.9607,5929.34648,72,0,0
194.9581,4429.501145,43,0,1
220.1185,4873.126502,74,1,1
117.4392,5407.054485,78,0,1
94.97283,5156.063895,24,0,0
104.9781,5706.02232,75,0,0
79.97886,4726.723807,35,0,0
237.6549,6375.589567,80,1,1
152.4555,6426.704792,74,1,0
169.9378,4149.794964,33,1,0
114.9658,5999.083618,67,1,0
184.9785,3747.78242,39,1,0
207.4673,5777.144351,32,0,1
235.1372,6692.362545,43,1,1
200.1465,6023.971515,25,1,1
172.4848,5540.302436,89,1,0
149.9447,5773.964084,65,0,1
169.9671,5205.709911,76,1,0
147.4783,6111.281156,58,0,0
159.965,3798.956979,72,1,0
159.9642,6296.620487,28,0,1
127.4421,4235.170641,52,1,0
162.5005,4431.684055,89,0,1
220.1323,3668.332806,57,1,1
162.4937,5015.195312,38,1,0
149.989,5732.340761,30,1,0
124.9935,4043.335333,22,0,0
222.65,4856.923385,27,1,1
220.1185,5510.855205,36,1,1
137.4836,5738.897418,85,0,0
137.4698,4059.807666,84,0,0
242.6326,5123.028136,31,1,1
162.4689,5514.499448,82,1,0
154.9919,5567.462774,87,1,0
192.4705,5277.177679,75,1,0
164.9853,6602.811435,70,0,1
79.97886,4798.898882,19,0,0
242.6326,4972.337033,77,1,1
182.4433,5725.421883,80,1,0
220.1185,4644.934479,70,1,1
172.4742,5666.607489,33,1,0
132.4798,6238.373858,54,0,1
172.4705,5129.540139,23,1,0
129.9926,4409.527019,58,1,0
220.1149,6849.08497,41,1,1
117.4858,4185.014737,55,0,1
117.4392,6273.278412,59,0,1
262.6106,5836.607029,80,1,1
165.0113,5986.22023,84,1,0
187.656,5902.115401,60,1,1
157.4698,5350.10612,24,0,0
137.4686,5598.578895,61,0,0
197.484,5961.810975,68,1,0
235.1417,5697.928731,49,1,1
182.4608,5396.238934,71,1,0
190.1737,4390.887942,32,1,1
242.6281,5912.297497,58,1,1
182.4653,5602.325929,35,1,0
112.4844,5598.395048,31,0,0
235.1555,4732.920025,43,1,1
192.4885,5045.584915,19,0,0
184.9496,5827.639737,53,0,1
124.9935,5714.326706,41,0,0
159.965,5739.420369,50,1,0
147.4564,5121.506186,77,0,0
164.9785,6916.339606,56,1,0
287.6427,4168.120303,55,1,1
139.9349,6438.459484,27,0,1
149.9845,5397.392962,68,1,0
117.4392,6205.418228,61,0,1
287.6427,6347.9348,37,1,1
217.484,5487.953653,23,1,0
255.1665,6579.180799,33,1,1
137.4872,5884.793295,88,0,0
245.1457,5837.201318,74,1,1
242.6326,5322.61702,25,1,1
104.9781,4320.023398,68,0,0
184.9785,6083.905265,83,1,0
240.1149,6125.329205,62,1,1
235.1372,6617.854017,20,1,1
149.9447,6048.807482,23,0,1
119.9897,5938.504348,76,0,1
139.9979,6127.777658,55,1,0
267.6427,6310.736148,58,1,1
147.5031,3296.618156,84,0,0
152.4441,5861.982807,77,0,1
169.9671,6171.479592,56,1,0
147.4421,5434.193829,22,1,0
127.4783,4932.430411,63,0,0
185.0077,6519.120707,36,1,0
220.1615,5026.753166,61,1,1
195.0062,5351.472842,76,0,0
219.9902,6491.869404,85,0,1
162.5299,4727.495412,33,0,0
117.4858,5849.950819,49,0,1
162.4818,5394.817414,61,0,1
222.6326,6840.191109,72,1,1
184.9496,5218.124457,53,0,1
222.6281,6206.567047,85,1,1
182.4433,4984.621447,77,1,0
129.9621,3715.869075,53,0,1
172.4555,5398.88963,71,1,0
217.484,5803.869496,88,1,0
119.9568,4478.070702,42,0,1
149.9483,4732.155898,44,0,1
140.0049,5351.73548,25,0,0
127.4421,5648.297688,53,1,0
152.4798,5299.289196,43,0,1
182.4653,5450.903985,51,1,0
192.4705,6458.177025,28,1,0
190.1737,5779.47654,53,1,1
184.9496,4471.648469,84,0,1
202.4433,6087.218845,75,1,0
184.961,6163.633177,89,1,0
194.9699,4608.506607,37,1,0
200.1323,4472.040669,61,1,1
149.9778,4810.280705,35,0,0
242.6326,4347.709252,34,1,1
152.4624,4738.397058,88,0,1
184.9797,5048.660319,82,1,0
265.1283,5234.71552,64,1,1
159.965,4462.198964,52,1,0
212.6228,5002.761216,69,1,1
194.9744,5877.566424,20,1,0
277.6513,6366.330959,86,1,1
184.9939,5426.206923,68,1,0
210.1051,6230.665916,67,1,1
117.4858,5016.831193,22,0,1
124.9643,5774.340454,76,0,0
149.9447,6261.418751,37,0,1
120.0035,3926.009965,35,0,1
172.5104,4439.411899,46,0,0
242.6573,6020.902258,85,1,1
139.9512,6265.689465,20,1,0
159.9349,6181.750229,23,0,1
147.4783,5767.046848,78,0,0
197.6288,5770.590829,37,1,1
217.4725,5086.304493,50,0,1
184.9797,6175.765224,54,1,0
164.9647,6293.093113,50,1,0
207.6094,4779.956484,37,1,1
230.1344,5277.646823,49,1,1
184.9785,5694.262968,37,1,0
182.447,6101.712749,20,1,0
245.147,5815.707647,24,1,1
147.4738,4835.295615,75,0,0
149.9845,5765.925076,68,1,0
127.4586,5738.328374,74,0,1
147.4601,5794.589213,47,0,0
149.9447,6066.547252,29,0,1
207.6094,5104.889837,62,1,1
179.9476,5820.087969,52,1,0
207.4754,6277.222751,89,1,0
152.4441,6420.370535,80,0,1
137.4684,5092.536093,75,0,1
235.1591,6217.645459,67,1,1
220.1185,5659.896824,25,1,1
172.4567,6376.192688,54,1,0
169.9447,6034.619881,45,0,1
277.6513,4563.265438,63,1,1
137.4836,6360.392801,65,0,0
164.9785,5545.726878,80,1,0
175.0211,5447.179024,33,1,0
117.4835,6100.344382,77,1,0
222.6326,6069.414411,79,1,1
174.9768,6387.155472,53,0,1
219.9902,6084.157683,44,0,1
112.4551,4224.557626,77,0,0
147.4564,6530.78052,43,0,0
124.9607,4212.149496,82,0,0
235.1555,6467.932969,41,1,1
94.97283,5649.203405,64,0,0
162.4676,6200.072737,33,0,1
169.9378,5964.070556,19,1,0
139.9792,5406.926303,75,1,0
214.9663,4342.047465,78,1,0
200.1465,5771.07207,63,1,1
162.4608,5934.141788,87,1,0
175.0211,5141.883254,72,1,0
114.9976,5334.884836,70,0,0
152.4624,4787.709945,61,0,1
172.4441,5663.049118,56,0,1
252.6378,5591.052659,67,1,1
162.4713,5161.466055,89,0,1
92.48802,4504.376908,81,0,0
212.6415,4458.846728,84,1,1
197.5169,5814.585969,77,1,0
117.4872,3810.881389,20,0,0
112.4551,3095.105954,28,0,0
162.4653,5823.6249,28,1,0
95.00571,4170.086495,39,0,0
214.9525,5227.515273,64,1,0
214.9525,6309.319991,25,1,0
172.4742,3741.804448,48,1,0
152.466,5964.374183,80,0,1
137.4978,5880.876863,33,0,0
137.4684,5101.031717,66,0,1
92.45514,5712.520809,25,0,0
147.4601,5244.15561,70,0,0
184.9785,5889.077769,33,1,0
104.9923,5581.345203,31,0,0
242.6326,4833.292191,66,1,1
174.9744,4798.910859,49,1,0
174.991,5878.968323,79,0,1
207.6094,6230.543177,77,1,1
252.6378,6555.679518,23,1,1
184.9785,4354.210928,63,1,0
114.9509,4114.665387,86,0,0
167.4564,5873.629847,89,0,0
245.175,6771.922364,58,1,1
275.1336,5429.870356,40,1,1
252.6378,6130.335448,62,1,1
187.656,5975.229801,38,1,1
252.624,5305.10923,88,1,1
144.9607,5319.79287,87,0,0
134.9801,5019.79687,53,0,0
202.4433,5614.068087,78,1,0
162.4608,6683.352536,45,1,0
182.4608,5155.773559,58,1,0
104.9643,4014.850907,83,0,0
192.4404,6445.40917,38,0,1
159.965,5885.871902,40,1,0
159.9512,5900.606745,49,1,0
114.9658,4393.579424,44,1,0
172.5034,6066.79912,84,1,0
147.4893,5654.807301,88,0,0
159.965,5977.627047,61,1,0
162.4538,5413.975477,59,0,1
104.9629,5990.24437,66,0,1
172.4555,5842.329497,18,1,0
159.9349,4539.697433,82,0,1
255.1417,4048.983361,85,1,1
220.1149,5748.819173,18,1,1
102.4746,5720.467652,82,0,0
207.4754,5648.31533,21,1,0
182.4608,4447.513551,41,1,0
127.4601,5932.432985,81,0,0
137.4698,5973.523544,25,0,0
179.9476,5671.161211,33,1,0
127.4601,5643.207448,48,0,0
174.9919,5422.029613,39,1,0
245.147,5546.415428,78,1,1
230.1051,5298.247055,28,1,1
169.9741,5386.675909,35,0,0
197.484,6182.792584,57,1,0
169.9741,5260.956377,63,0,0
114.9728,5593.200037,47,0,0
162.4608,6135.9085,62,1,0
182.4608,5569.125917,57,1,0
184.9939,4286.838179,40,1,0
207.4811,5777.625223,69,0,1
139.9568,6127.202373,44,0,1
182.447,5312.34805,31,1,0
172.4705,5200.58921,22,1,0
169.9741,6129.316509,71,0,0
144.9607,4088.428701,80,0,0
237.6549,5608.519136,22,1,1
127.4738,6835.30081,42,0,0
162.4713,4159.078651,76,0,1
220.1323,5417.413606,42,1,1
255.1665,4953.439647,38,1,1
242.6326,4054.139668,62,1,1
137.4686,5340.455949,41,0,0
230.1051,4023.11996,77,1,1
214.9663,4276.019791,61,1,0
214.9663,6207.390421,87,1,0
172.4579,5291.533225,54,0,1
252.6378,5385.294842,31,1,1
235.1591,6547.536791,20,1,1
162.4937,6337.761157,69,1,0
207.4673,6026.66605,67,0,1
245.1283,4967.376182,26,1,1
92.45514,4324.605332,76,0,0
187.4673,6092.611808,40,0,1
177.4876,6678.820787,86,1,0
144.9889,6686.415286,45,0,1
252.624,5652.464417,37,1,1
162.5299,4844.197414,77,0,0
182.4608,4271.125651,68,1,0
117.4858,4129.318617,26,0,1
159.9642,5630.09035,75,0,1
187.6094,6806.914428,64,1,1
157.4836,4491.178233,87,0,0
149.9845,6018.467281,67,1,0
172.4555,6130.458297,24,1,0
240.1149,6260.19195,59,1,1
245.147,6916.234923,20,1,1
164.967,4715.545669,80,0,1
104.9781,6258.956902,67,0,0
220.1323,6509.69336,54,1,1
194.9882,3850.583581,40,1,0
210.1051,5130.234856,77,1,1
172.4555,5181.079994,80,1,0
204.9634,4563.3631,30,0,1
155.0084,4620.120318,35,0,1
164.9715,4300.053916,80,0,1
230.1051,5495.763652,88,1,1
255.1336,6699.368513,64,1,1
159.9656,5233.297186,64,0,0
172.4742,4744.535154,33,1,0
127.482,5753.259075,32,0,0
235.1417,6821.289567,81,1,1
204.9634,6139.348089,49,0,1
219.9902,5338.376401,73,0,1
139.9678,4553.52168,44,0,1
194.9699,5766.226735,79,1,0
232.6378,5918.076763,42,1,1
152.4555,6256.189224,30,1,0
159.9794,6531.657744,24,0,0
182.4608,4745.40142,57,1,0
182.4676,6166.262519,22,0,1
144.9889,5722.756561,43,0,1
137.4978,4401.494135,58,0,0
127.4421,5662.202015,68,1,0
124.9643,4626.563441,74,0,0
117.4872,6244.295389,87,0,0
134.9509,3281.794165,57,0,0
169.9447,6342.815783,34,0,1
125.0073,6083.031895,35,0,0
139.9512,4524.487668,48,1,0
112.4551,5797.577084,53,0,0
245.1457,5980.394774,42,1,1
192.4705,4791.676231,18,1,0
217.484,5127.332044,45,1,0
177.4945,5759.875218,24,0,1
172.4567,6568.314412,68,1,0
222.65,5866.269219,79,1,1
117.472,4321.775833,20,0,1
220.1478,4917.704271,21,1,1
222.6143,6410.875978,76,1,1
149.989,5104.379413,81,1,0
222.6281,6944.850526,62,1,1
152.4624,6553.155711,47,0,1
214.9663,3990.635991,60,1,0
219.9902,4791.332346,25,0,1
172.4624,5748.631133,78,0,1
210.127,4471.005057,35,1,1
182.4653,5510.771354,58,1,0
117.472,5917.079917,25,0,1
124.9781,5143.298984,29,0,0
172.4567,5792.097707,66,1,0
129.9763,5499.615826,53,0,1
172.5104,4893.437646,33,0,0
162.4676,6608.716989,34,0,1
137.4836,5930.301451,28,0,0
177.4876,5600.149879,25,1,0
179.9794,6273.577349,55,0,0
245.1283,6469.578976,88,1,1
222.6143,6877.221038,79,1,1
132.4798,5939.670076,24,0,1
174.9618,5474.791065,18,0,1
152.4884,5403.227013,34,1,0
114.9838,6103.615106,31,0,0
230.1051,6028.793302,72,1,1
147.4738,5401.717861,56,0,0
152.509,5932.680002,87,0,1
267.6427,6315.89486,70,1,1
159.9349,4446.381359,80,0,1
257.6549,5898.163738,62,1,1
159.965,5422.994493,18,1,0
139.9512,4528.256454,79,1,0
257.6549,6104.448181,42,1,1
162.4689,4662.416793,41,1,0
242.6435,5158.501952,28,1,1
184.9496,5533.878378,36,0,1
174.9768,5688.321792,31,0,1
147.4564,5716.118122,81,0,0
147.4564,4002.030513,65,0,0
242.6281,5772.05845,64,1,1
129.9483,4571.667787,42,0,1
257.6513,6325.364407,83,1,1
124.9643,4737.057384,43,0,0
267.6427,6368.713686,45,1,1
152.4624,6037.703682,35,0,1
127.4887,5743.678257,40,1,0
137.4836,6001.002897,42,0,0
142.4713,6317.450344,65,0,1
275.1198,3570.28345,86,1,1
112.4844,3971.648787,56,0,0
172.4624,5577.591754,48,0,1
204.9634,3735.933485,45,0,1
220.1323,4783.40882,44,1,1
149.9928,6167.49975,27,0,0
147.4783,4103.113939,49,0,0
117.4392,6309.777908,68,0,1
149.9621,5467.127682,44,0,1
197.4945,6195.809016,78,0,1
144.9607,5667.006419,39,0,0
257.6513,6959.755373,60,1,1
112.4844,3623.079115,87,0,0
139.9568,4355.520561,42,0,1
225.1457,6089.067076,33,1,1
127.4601,3838.72543,63,0,0
142.4689,6123.146207,72,1,0
222.65,6018.341413,39,1,1
134.9509,5869.863059,81,0,0
172.4567,5534.707356,51,1,0
192.4885,5385.46775,39,0,0
137.4836,5760.474223,55,0,0
142.4689,5278.98567,49,1,0
134.9509,3515.623391,18,0,0
112.4551,5802.742727,88,0,0
144.9607,4429.96209,22,0,0
104.9629,4493.014399,51,0,1
242.6106,5360.147757,34,1,1
207.4974,5095.801843,51,1,0
127.4601,4702.945848,51,0,0
155.0084,5048.669549,72,0,1
147.4738,5964.710238,79,0,0
230.1344,6078.515237,80,1,1
130.0064,5640.896253,24,1,0
139.9349,4977.28191,82,0,1
204.9797,6101.208542,46,1,0
149.9447,6228.700498,71,0,1
134.9509,5711.519767,67,0,0
127.4586,5756.842503,77,0,1
197.4876,5783.315378,49,1,0
275.1198,6237.31669,78,1,1
200.1185,6099.425081,89,1,1
159.9512,5765.098354,26,1,0
157.4698,4843.560902,42,0,0
192.4404,5246.886102,45,0,1
179.9476,6093.076557,51,1,0
255.1336,7081.306842,65,1,1
139.9512,5806.10196,72,1,0
175.0048,6309.305361,43,0,1
139.9349,4797.290998,44,0,1
127.4958,5979.37126,50,0,0
207.4811,4042.115496,86,0,1
217.4725,5544.621469,29,0,1
137.4686,4865.052135,56,0,0
222.65,4666.085107,29,1,1
207.4754,6238.598854,73,1,0
139.9979,5599.71353,73,1,0
162.4653,6463.857008,65,1,0
275.1336,4546.718887,82,1,1
159.9512,5805.877345,83,1,0
242.6281,5841.624759,49,1,1
227.4754,4240.153662,82,1,0
222.6792,6522.842043,79,1,1
242.6573,5700.115786,77,1,1
204.9496,6314.533192,18,0,1
117.4835,6044.025399,26,1,0
149.9598,5264.734623,22,1,0
160.0013,5456.214913,66,0,0
139.9568,6036.967859,63,0,1
92.48802,4930.445331,54,0,0
255.1372,6174.944351,35,1,1
149.9707,4577.776917,80,1,0
147.4601,5943.959339,72,0,0
159.9875,5559.691145,50,0,0
127.4887,6018.175438,77,1,0
162.4538,6497.863463,61,0,1
129.9483,5537.702266,29,0,1
139.9678,5797.443843,84,0,1
242.6573,5050.700652,30,1,1
164.967,5888.45156,41,0,1
137.4978,3862.289881,77,0,0
112.4844,4938.967049,28,0,0
114.9838,4637.682474,84,0,0
165.0113,6205.183353,77,1,0
197.6288,5629.088178,86,1,1
217.4702,4863.296508,63,1,0
147.4601,4599.967755,69,0,0
262.6106,4943.594438,67,1,1
222.6654,5989.347785,21,1,1
154.9755,5185.231247,48,0,1
220.1149,6235.697033,76,1,1
164.9647,5868.506672,21,1,0
207.4673,6335.435305,24,0,1
162.4538,6472.088412,77,0,1
172.4404,6761.913319,53,0,1
200.1185,6095.950269,34,1,1
242.6106,6751.757527,58,1,1
139.983,5283.145343,33,0,0
104.9643,6215.161258,60,0,0
139.9512,5954.856404,56,1,0
124.9935,4303.028243,48,0,0
139.9512,5433.542284,62,1,0
214.9663,6206.176515,61,1,0
117.4686,5716.521753,37,0,0
242.6326,6254.922893,89,1,1
242.6143,5174.530815,68,1,1
117.5152,3701.191181,82,0,0
232.6228,5673.784205,41,1,1
144.9607,4880.899279,54,0,0
174.9882,5580.901602,36,1,0
139.9875,3794.802552,36,0,0
222.6326,6594.127635,65,1,1
137.4392,5272.094696,25,0,1
207.6094,6386.697896,53,1,1
232.6378,6369.536182,31,1,1
207.4811,5351.338273,63,0,1
159.983,4968.105348,85,0,0
137.4872,3964.578207,74,0,0
127.4783,6165.048793,43,0,0
114.9728,5329.635404,35,0,0
194.9882,6292.15687,82,1,0
147.4421,5372.485557,86,1,0
149.9598,4831.683083,60,1,0
242.6281,5100.988534,56,1,1
159.9349,4727.906301,58,0,1
164.9715,5218.998099,60,0,1
182.4676,5697.615578,36,0,1
222.6281,5978.333259,20,1,1
187.4673,6364.433854,64,0,1
112.4551,3840.965627,55,0,0
252.6378,4463.168123,85,1,1
225.1457,6051.457992,18,1,1
164.9853,6717.631884,19,0,1
225.1457,7084.802797,59,1,1
194.9663,4093.69412,32,1,0
245.1283,6710.02165,29,1,1
137.5165,5396.225434,83,0,0
174.9755,5858.190319,41,0,1
172.4624,5870.59778,69,0,1
147.4421,6042.586728,30,1,0
232.652,5438.301299,25,1,1
142.4993,4539.773339,66,0,1
137.4684,3419.03694,83,0,1
204.9634,4853.919295,27,0,1
94.97283,6359.030108,89,0,0
117.472,5197.781383,39,0,1
162.4982,5916.482428,42,1,0
174.9768,5932.349473,54,0,1
217.4702,6364.501793,64,1,0
142.4713,4254.251624,53,0,1
149.9598,5156.890432,51,1,0
92.45514,4782.949918,55,0,0
169.9928,5645.995697,48,0,0
212.6557,6406.743794,26,1,1
152.4798,4941.822921,72,0,1
192.4404,4941.881988,19,0,1
134.9801,5688.797995,18,0,0
124.9781,3650.098328,38,0,0
114.9728,4462.614161,24,0,0
137.4392,5748.685143,30,0,1
255.1417,6523.645236,20,1,1
240.1149,4868.237911,87,1,1
160.0122,5581.981954,38,0,0
159.965,5161.84319,42,1,0
162.4937,4021.932527,51,1,0
139.9979,4622.680672,89,1,0
235.1555,5605.985814,58,1,1
162.5007,5172.200731,60,0,0
190.1737,6489.928767,61,1,1
242.6106,4549.826317,48,1,1
232.6707,5300.70659,86,1,1
102.4746,5548.354455,82,0,0
255.1372,5985.170527,42,1,1
119.9897,4849.400123,53,0,1
200.1465,5390.230602,35,1,1
222.6281,6857.525674,53,1,1
150.007,5012.390451,73,0,0
184.9797,5741.788806,49,1,0
147.5031,6056.024801,70,0,0
137.4392,5590.582279,55,0,1
182.4433,5755.545082,85,1,0
174.9699,6538.750068,30,1,0
159.983,4609.33258,83,0,0
162.447,5946.265703,69,1,0
179.9794,4893.706015,32,0,0
127.525,5176.880863,31,0,0
210.138,5494.3717,48,1,1
275.1198,6484.571924,32,1,1
257.6513,7015.439922,81,1,1
267.6647,5943.318759,27,1,1
119.9897,5305.741074,62,0,1
144.9607,5393.30138,69,0,0
245.147,6646.927545,34,1,1
114.9658,4165.771029,87,1,0
147.4738,6082.615608,24,0,0
182.4653,4979.515394,21,1,0
220.1615,5558.549267,67,1,1
159.9476,5126.884955,29,1,0
255.1555,5455.610895,18,1,1
124.9781,5950.964541,46,0,0
172.4624,6193.73618,59,0,1
137.4872,5140.822313,88,0,0
257.6841,5599.136827,89,1,1
159.9512,4567.371412,68,1,0
182.4538,4906.344686,36,0,1
104.9643,6343.360731,18,0,0
114.9976,5030.841405,30,0,0
152.466,6061.493639,23,0,1
