MonthlyCharge,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
149.9378,0,0,1,0,0,1,0,0,0,1
182.4538,1,0,1,1,0,0,0,1,1,0
179.9656,0,0,1,1,0,1,0,1,0,0
134.9509,0,0,1,0,0,1,0,0,0,0
147.4738,0,0,1,0,0,1,1,0,0,0
159.9512,1,0,1,0,0,0,0,1,0,1
184.9634,1,0,1,1,0,1,1,0,1,0
159.9642,0,0,1,1,0,1,0,0,1,0
139.965,0,0,1,0,0,0,1,0,0,1
139.9349,1,0,1,0,0,1,0,0,1,0
144.9607,1,1,1,1,0,0,0,0,0,0
159.9794,0,0,1,1,0,1,1,0,0,0
139.9349,1,0,1,0,0,1,0,0,1,0
129.9598,1,1,1,0,1,0,0,0,0,1
147.4893,0,0,1,1,0,1,0,1,0,0
207.4811,1,0,1,1,1,1,1,0,1,0
162.4827,1,1,1,0,1,0,1,0,0,1
257.6549,0,0,1,0,1,1,1,1,1,1
190.127,0,0,1,0,1,0,0,0,1,1
255.1198,0,0,1,1,0,1,0,1,1,1
194.9882,1,0,1,1,1,0,1,0,0,1
124.9607,1,1,1,1,0,0,0,0,0,0
210.1563,0,0,1,1,1,0,0,0,1,1
107.4958,1,0,1,0,1,0,1,0,0,0
210.1051,0,0,1,0,0,1,0,0,1,1
174.9768,0,0,1,1,0,0,1,1,1,0
235.1372,1,0,1,0,0,1,1,1,1,1
179.9794,1,0,1,1,0,1,1,0,0,0
144.9607,1,0,1,1,0,0,0,0,0,0
162.4653,1,1,1,1,1,0,0,0,0,1
265.147,0,1,1,1,0,0,1,1,1,1
222.6326,1,1,1,1,1,0,0,0,1,1
194.9744,1,0,1,1,1,0,0,1,0,1
257.6513,1,0,1,1,1,1,1,0,1,1
149.989,1,0,1,1,1,0,0,0,0,1
200.1185,0,0,1,0,0,0,0,1,1,1
159.9942,0,1,1,1,0,0,1,0,0,1
79.97886,1,0,1,0,0,0,0,0,0,0
179.9476,0,0,1,1,0,0,0,0,0,1
255.1336,1,1,1,1,0,1,1,0,1,1
217.484,0,0,1,1,1,1,1,0,0,1
137.4616,1,0,1,0,0,1,0,0,0,1
209.9931,1,0,1,1,1,1,1,1,0,1
157.4836,1,0,1,1,0,0,1,0,0,0
200.1323,1,1,1,0,0,0,1,0,1,1
159.9875,0,0,1,1,1,0,0,1,0,0
187.6094,0,0,1,0,0,0,0,0,1,1
157.4836,1,0,0,1,0,0,1,0,0,0
152.4555,0,1,1,0,1,1,0,0,0,1
124.9607,0,0,1,1,0,0,0,0,0,0
164.9785,0,0,1,0,1,1,1,0,0,1
164.9647,0,1,1,0,1,1,0,1,0,1
139.9678,1,0,1,0,0,1,0,1,1,0
174.9699,0,0,1,0,0,1,1,1,0,1
172.5104,0,1,1,1,1,0,1,1,0,0
230.1051,1,0,1,0,0,1,0,0,1,1
149.9447,0,0,1,1,0,0,0,0,1,0
132.5127,0,0,1,0,1,0,1,1,1,0
192.4404,0,0,1,1,0,1,0,0,1,0
275.1336,0,1,1,1,0,1,1,0,1,1
104.9923,0,1,1,0,1,1,0,0,0,0
142.5156,0,1,1,0,1,0,1,1,0,1
125.0073,1,1,1,1,0,0,1,0,0,0
229.9931,1,0,1,1,1,1,1,1,0,1
222.6609,1,0,1,0,0,1,1,1,1,1
107.482,1,0,1,0,1,0,0,1,0,0
119.9568,1,1,1,0,1,0,0,0,1,0
162.4827,0,0,1,0,1,0,1,0,0,1
217.484,1,0,0,1,1,1,1,0,0,1
92.5018,1,0,1,0,0,0,1,0,0,0
117.4686,0,0,1,0,1,1,0,0,0,0
204.961,0,1,1,1,1,1,0,0,0,1
172.4579,0,1,1,0,0,1,1,0,1,0
134.9509,1,1,1,0,0,1,0,0,0,0
94.97283,0,1,1,0,1,0,0,0,0,0
162.4608,0,0,1,0,0,1,1,0,0,1
242.6281,1,0,1,0,0,1,1,0,1,1
172.4885,1,0,1,1,0,1,1,1,0,0
137.4684,1,0,1,1,0,0,0,0,1,0
142.4526,1,0,1,0,1,1,0,0,1,0
119.9568,1,0,1,0,1,0,0,0,1,0
212.6228,0,0,1,0,1,1,0,0,1,1
117.4686,1,1,1,0,1,1,0,0,0,0
245.132,0,1,0,0,1,1,0,1,1,1
149.9778,0,0,1,0,1,1,0,1,0,0
162.497,1,0,1,1,1,1,1,0,0,0
139.983,1,0,1,0,0,1,1,1,0,0
209.9931,0,0,1,1,1,1,1,1,0,1
127.4601,0,0,1,0,0,1,0,1,0,0
207.4811,1,0,1,1,1,1,1,0,1,0
169.9447,0,1,1,1,0,0,0,0,1,0
182.4608,1,0,1,0,0,1,1,0,0,1
137.4686,0,1,1,0,1,1,0,0,0,0
252.6378,1,0,1,1,0,0,1,0,1,1
127.4421,1,0,1,0,0,0,0,0,0,1
200.1652,0,1,1,0,0,0,1,1,1,1
139.9349,1,0,1,0,0,1,0,0,1,0
107.4806,0,0,1,0,1,0,0,0,1,0
162.4653,0,0,1,1,1,0,0,0,0,1
212.6228,1,0,1,0,1,1,0,0,1,1
229.9931,0,0,1,1,1,1,1,1,0,1
127.4586,0,0,1,0,0,1,0,0,1,0
187.4847,1,0,1,0,1,1,1,1,1,0
172.4624,1,0,1,1,1,0,0,0,1,0
232.624,0,1,0,1,0,0,0,1,1,1
187.4847,1,0,1,0,1,1,1,1,1,0
119.9897,1,1,1,0,1,0,0,1,1,0
225.1457,1,0,1,0,1,1,1,0,1,1
152.4555,1,0,0,0,1,1,0,0,0,1
172.5104,1,0,1,1,1,0,1,1,0,0
179.9476,0,0,1,1,0,0,0,0,0,1
182.4653,1,0,0,1,1,0,0,0,0,1
220.1323,0,1,1,0,0,0,1,0,1,1
162.4689,0,0,1,0,1,0,0,1,0,1
190.127,0,1,1,0,1,0,0,0,1,1
245.1457,0,0,1,0,1,1,1,0,1,1
255.1336,1,1,0,1,0,1,1,0,1,1
235.1884,0,0,1,1,1,0,1,1,1,1
232.624,1,1,1,1,0,0,0,1,1,1
194.9525,1,1,1,1,0,1,0,1,0,1
164.9853,0,0,1,1,1,0,1,0,1,0
225.132,0,0,1,0,1,1,0,1,1,1
149.9598,1,1,1,0,1,0,0,0,0,1
222.6362,1,1,1,0,1,0,0,1,1,1
154.9618,1,0,1,0,1,1,0,1,1,0
267.6647,0,0,0,1,1,0,1,1,1,1
92.48802,0,1,1,0,0,0,0,1,0,0
119.9897,1,0,1,0,1,0,0,1,1,0
112.4844,1,1,1,1,0,0,0,0,0,0
210.1051,1,0,1,0,0,1,0,0,1,1
172.4871,1,0,1,1,0,1,1,0,1,0
179.9794,0,0,1,1,0,1,1,0,0,0
114.9838,0,0,1,0,0,1,0,1,0,0
159.9642,1,0,1,1,0,1,0,0,1,0
255.1198,0,1,1,1,0,1,0,1,1,1
167.4847,1,0,1,0,1,1,1,1,1,0
184.9963,1,0,1,1,0,1,1,1,1,0
194.9581,0,1,1,1,1,1,0,0,1,0
114.9509,0,0,1,0,0,1,0,0,0,0
157.4698,0,0,1,1,0,0,0,1,0,0
127.4586,0,1,1,0,0,1,0,0,1,0
107.4958,0,0,1,0,1,0,1,0,0,0
149.9483,1,0,1,0,0,0,0,1,1,0
139.965,1,0,1,0,0,0,1,0,0,1
129.9483,1,0,1,0,0,0,0,1,1,0
179.9476,1,0,0,1,0,0,0,0,0,1
127.4601,0,0,1,0,0,1,0,1,0,0
275.1336,0,0,1,1,0,1,1,0,1,1
197.6288,1,0,1,0,0,1,0,0,1,1
200.1465,1,0,1,0,1,1,0,0,1,1
190.127,0,0,1,0,1,0,0,0,1,1
240.1149,1,1,1,1,0,0,0,0,1,1
114.9509,1,0,1,0,0,1,0,0,0,0
129.9483,1,0,1,0,0,0,0,1,1,0
182.4676,1,1,1,1,0,0,1,0,1,0
232.624,1,0,1,1,0,0,0,1,1,1
187.6094,1,1,1,0,0,0,0,0,1,1
214.9525,1,0,1,1,0,1,0,1,0,1
107.4806,1,1,1,0,1,0,0,0,1,0
159.983,1,0,1,0,0,1,1,1,0,0
182.4762,1,0,1,1,0,1,0,1,0,1
147.4783,0,0,1,1,1,0,0,0,0,0
149.9378,1,0,1,0,0,1,0,0,0,1
172.4567,1,1,1,1,0,0,0,1,0,1
169.9671,0,0,1,1,0,1,0,0,0,1
210.127,0,1,1,0,1,0,0,0,1,1
232.6228,1,0,1,0,1,1,0,0,1,1
164.967,0,0,1,0,0,1,1,1,1,0
112.4551,1,0,1,0,0,0,0,0,0,0
152.4798,0,1,0,0,1,0,1,0,1,0
169.9741,1,1,1,1,1,1,0,0,0,0
165.0182,0,0,1,1,1,0,1,1,1,0
179.9794,0,1,1,1,0,1,1,0,0,0
152.5022,1,0,1,0,1,1,1,0,0,1
137.4392,0,0,1,0,0,0,0,0,1,0
240.1149,1,0,1,1,0,0,0,0,1,1
172.4733,1,0,1,1,0,1,0,1,1,0
149.9741,0,1,1,1,1,1,0,0,0,0
265.1283,1,1,1,1,1,1,0,0,1,1
152.4884,1,1,1,0,1,1,0,1,0,1
127.4958,0,0,0,0,1,0,1,0,0,0
172.4624,1,1,1,1,1,0,0,0,1,0
129.9483,0,0,1,0,0,0,0,1,1,0
187.4811,1,0,1,1,1,1,1,0,1,0
204.9634,1,0,1,1,0,1,1,0,1,0
247.6647,1,0,1,1,1,0,1,1,1,1
117.4392,1,0,1,0,0,0,0,0,1,0
129.9621,1,1,1,0,0,0,1,0,1,0
159.9476,0,0,1,1,0,0,0,0,0,1
117.472,1,0,0,0,0,0,0,1,1,0
194.9882,0,0,1,1,1,0,1,0,0,1
147.4783,1,0,1,1,1,0,0,0,0,0
182.4538,1,1,1,1,0,0,0,1,1,0
162.5299,1,0,1,1,1,1,1,1,0,0
137.4616,1,1,1,0,0,1,0,0,0,1
175.1331,0,1,1,0,0,0,0,0,1,1
159.9349,0,0,1,0,0,1,0,0,1,0
124.9643,1,0,1,0,0,0,0,1,0,0
112.4551,0,0,1,0,0,0,0,0,0,0
265.1283,0,0,1,1,1,1,0,0,1,1
242.6326,0,1,1,1,1,0,0,0,1,1
162.4538,0,0,1,1,0,0,0,1,1,0
240.1149,1,0,1,1,0,0,0,0,1,1
137.4392,1,0,1,0,0,0,0,0,1,0
245.1457,1,0,1,0,1,1,1,0,1,1
149.9483,0,0,1,0,0,0,0,1,1,0
117.4835,1,1,1,0,1,0,0,0,0,1
230.1051,0,0,1,0,0,1,0,0,1,1
187.6094,0,0,1,0,0,0,0,0,1,1
204.961,0,0,1,1,1,1,0,0,0,1
187.6422,0,1,0,0,0,0,0,1,1,1
242.6143,1,1,1,0,0,1,0,1,1,1
240.1149,1,0,0,1,0,0,0,0,1,1
149.9621,1,0,1,0,0,0,1,0,1,0
172.5104,0,0,1,1,1,0,1,1,0,0
207.4811,1,0,1,1,1,1,1,0,1,0
149.9621,0,0,1,0,0,0,1,0,1,0
165.0182,0,1,1,1,1,0,1,1,1,0
149.9483,0,1,1,0,0,0,0,1,1,0
159.983,1,1,1,0,0,1,1,1,0,0
152.4798,1,1,1,0,1,0,1,0,1,0
129.9483,0,0,0,0,0,0,0,1,1,0
137.4684,0,1,1,1,0,0,0,0,1,0
242.6106,1,1,1,1,0,1,0,0,1,1
200.1185,0,0,1,0,0,0,0,1,1,1
152.4555,1,1,1,0,1,1,0,0,0,1
169.9447,0,1,1,1,0,0,0,0,1,0
212.6415,1,0,1,0,0,0,1,1,1,1
182.49,0,0,1,1,0,1,1,0,0,1
162.4713,1,0,1,0,0,0,1,1,1,0
92.45514,0,1,1,0,0,0,0,0,0,0
79.97886,0,1,1,0,0,0,0,0,0,0
134.9509,0,0,1,0,0,1,0,0,0,0
230.1051,0,0,0,0,0,1,0,0,1,1
242.6143,0,0,1,0,0,1,0,1,1,1
172.4555,0,1,1,0,1,1,0,0,0,1
137.4392,0,1,1,0,0,0,0,0,1,0
162.4608,1,0,1,0,0,1,1,0,0,1
202.6362,0,1,1,0,1,0,0,1,1,1
204.9496,0,1,1,1,0,1,0,1,1,0
267.6427,1,0,1,1,0,1,1,1,1,1
142.4993,1,1,0,0,1,1,1,0,1,0
212.6415,1,0,1,0,0,0,1,1,1,1
257.6549,1,1,1,0,1,1,1,1,1,1
182.4608,1,0,1,0,0,1,1,0,0,1
149.9776,1,0,1,1,0,0,0,1,1,0
162.4538,0,0,1,1,0,0,0,1,1,0
210.127,0,0,1,0,1,0,0,0,1,1
127.4738,0,0,1,0,0,1,1,0,0,0
187.6094,1,0,1,0,0,0,0,0,1,1
147.4601,0,0,1,0,0,1,0,1,0,0
182.4653,1,1,1,1,1,0,0,0,0,1
162.447,0,0,1,0,0,1,0,1,0,1
182.4538,1,0,1,1,0,0,0,1,1,0
167.4564,1,0,0,1,0,1,0,0,0,0
152.4441,0,1,1,0,0,1,0,1,1,0
219.9902,1,0,1,1,1,1,1,1,1,0
149.9913,1,0,0,1,0,0,1,0,1,0
242.6281,0,0,0,0,0,1,1,0,1,1
117.4858,0,0,1,0,0,0,1,0,1,0
127.4586,1,1,1,0,0,1,0,0,1,0
92.45514,1,1,1,0,0,0,0,0,0,0
159.9794,1,0,1,1,0,1,1,0,0,0
172.4705,1,0,1,1,0,0,1,0,0,1
204.9634,0,0,1,1,0,1,1,0,1,0
162.4653,1,1,1,1,1,0,0,0,0,1
149.9915,0,0,0,0,1,1,1,0,0,0
200.1465,0,0,1,0,1,1,0,0,1,1
202.65,0,0,1,0,1,0,1,0,1,1
137.4872,0,0,1,0,0,0,1,1,0,0
127.4586,1,1,1,0,0,1,0,0,1,0
172.4567,1,0,1,1,0,0,0,1,0,1
140.0013,0,1,1,1,1,0,1,0,0,0
149.9483,0,0,1,0,0,0,0,1,1,0
232.6707,0,0,0,1,0,0,1,1,1,1
127.4958,0,0,1,0,1,0,1,0,0,0
164.9715,0,0,1,1,1,0,0,1,1,0
107.482,1,0,1,0,1,0,0,1,0,0
152.5104,1,0,1,1,1,0,1,1,0,0
194.9699,0,0,1,0,0,1,1,1,0,1
245.132,0,1,1,0,1,1,0,1,1,1
144.9607,1,1,1,1,0,0,0,0,0,0
169.9378,0,0,1,0,0,1,0,0,0,1
252.6378,0,0,1,1,0,0,1,0,1,1
169.9741,1,0,1,1,1,1,0,0,0,0
134.9509,1,1,1,0,0,1,0,0,0,0
149.9447,0,1,1,1,0,0,0,0,1,0
177.4945,0,0,1,1,1,0,1,1,1,0
222.6326,0,0,1,1,1,0,0,0,1,1
184.967,1,1,1,0,0,1,1,1,1,0
210.1518,1,0,1,0,0,1,1,0,1,1
144.9607,1,0,1,1,0,0,0,0,0,0
94.97283,0,1,0,0,1,0,0,0,0,0
245.1457,1,1,1,0,1,1,1,0,1,1
152.4798,0,1,1,0,1,0,1,0,1,0
210.127,1,0,0,0,1,0,0,0,1,1
124.9607,1,0,1,1,0,0,0,0,0,0
92.45514,0,0,1,0,0,0,0,0,0,0
232.6707,1,1,1,1,0,0,1,1,1,1
220.1323,0,1,1,0,0,0,1,0,1,1
114.9976,0,0,1,0,0,1,1,0,0,0
235.1372,1,0,1,0,0,1,1,1,1,1
152.4579,1,0,1,0,0,1,1,0,1,0
217.484,1,0,1,1,1,1,1,0,0,1
142.4827,1,0,1,0,1,0,1,0,0,1
235.1555,0,0,1,1,1,0,1,0,1,1
194.9744,1,0,1,1,1,0,0,1,0,1
255.1417,1,0,0,1,1,0,0,1,1,1
184.9715,1,0,1,1,1,0,0,1,1,0
129.9598,0,0,1,0,1,0,0,0,0,1
147.4738,0,0,1,0,0,1,1,0,0,0
194.9992,1,0,1,1,0,1,1,1,0,1
137.4872,0,0,1,0,0,0,1,1,0,0
149.9741,1,0,1,1,1,1,0,0,0,0
220.1185,0,0,1,0,0,0,0,1,1,1
225.132,1,0,0,0,1,1,0,1,1,1
169.9378,0,1,1,0,0,1,0,0,0,1
129.9598,0,0,1,0,1,0,0,0,0,1
162.447,1,1,0,0,0,1,0,1,0,1
149.9621,0,0,1,0,0,0,1,0,1,0
225.132,0,1,1,0,1,1,0,1,1,1
175.0062,1,0,1,1,1,1,1,1,0,0
127.4421,0,0,1,0,0,0,0,0,0,1
195.0062,1,0,1,1,1,1,1,1,0,0
192.4567,0,0,1,1,0,0,0,1,0,1
159.9349,0,1,1,0,0,1,0,0,1,0
159.9349,0,1,0,0,0,1,0,0,1,0
287.6427,0,0,1,1,0,1,1,1,1,1
275.1336,1,1,1,1,0,1,1,0,1,1
232.6378,0,1,1,1,0,0,1,0,1,1
182.4676,0,1,1,1,0,0,1,0,1,0
137.4872,1,1,1,0,0,0,1,1,0,0
220.1615,1,0,1,1,0,0,1,0,1,1
157.4836,1,1,1,1,0,0,1,0,0,0
169.9378,1,0,1,0,0,1,0,0,0,1
204.9496,1,1,1,1,0,1,0,1,1,0
194.9525,0,0,1,1,0,1,0,1,0,1
139.9349,1,1,1,0,0,1,0,0,1,0
167.4564,1,1,1,1,0,1,0,0,0,0
210.127,1,0,1,0,1,0,0,0,1,1
182.447,0,0,1,0,0,1,0,1,0,1
242.6281,0,0,1,0,0,1,1,0,1,1
245.1283,1,0,1,1,1,1,0,0,1,1
112.4551,0,0,1,0,0,0,0,0,0,0
169.9671,0,0,0,1,0,1,0,0,0,1
140.0013,0,0,1,1,1,0,1,0,0,0
119.9568,1,0,1,0,1,0,0,0,1,0
229.9931,1,0,1,1,1,1,1,1,0,1
217.4725,1,0,1,1,0,1,1,1,1,0
230.1051,1,1,0,0,0,1,0,0,1,1
265.1283,1,1,1,1,1,1,0,0,1,1
245.1457,0,0,1,0,1,1,1,0,1,1
182.4833,0,1,0,1,1,1,0,1,0,0
139.9568,0,0,1,0,1,0,0,0,1,0
167.4847,1,0,1,0,1,1,1,1,1,0
174.9699,0,0,1,0,0,1,1,1,0,1
152.4907,0,0,1,0,0,1,1,1,1,0
235.1884,0,0,1,1,1,0,1,1,1,1
124.9935,1,0,1,1,0,0,0,1,0,0
139.965,0,0,1,0,0,0,1,0,0,1
179.9476,0,1,1,1,0,0,0,0,0,1
222.6143,1,0,1,0,0,1,0,1,1,1
174.9755,1,1,1,0,1,1,1,0,1,0
167.4564,0,1,1,1,0,1,0,0,0,0
267.6647,0,0,1,1,1,0,1,1,1,1
107.4958,1,0,1,0,1,0,1,0,0,0
240.1149,0,0,1,1,0,0,0,0,1,1
252.6378,1,0,1,1,0,0,1,0,1,1
132.5127,1,1,1,0,1,0,1,1,1,0
220.1149,1,1,1,1,0,0,0,0,1,1
104.9923,1,1,1,0,1,1,0,0,0,0
149.9621,1,0,1,0,0,0,1,0,1,0
114.9728,1,1,1,0,1,0,0,0,0,0
147.4783,0,0,1,1,1,0,0,0,0,0
230.1344,0,1,1,1,0,1,0,0,1,1
204.961,0,1,1,1,1,1,0,0,0,1
117.4835,1,0,1,0,1,0,0,0,0,1
177.6508,0,1,1,0,1,0,0,0,1,1
184.961,0,0,1,1,1,1,0,0,0,1
174.9768,0,0,1,1,0,0,1,1,1,0
114.9728,1,0,1,0,1,0,0,0,0,0
192.4705,1,0,1,1,0,0,1,0,0,1
137.4392,0,1,1,0,0,0,0,0,1,0
92.45514,0,0,1,0,0,0,0,0,0,0
245.1283,1,0,1,1,1,1,0,0,1,1
182.4608,0,0,1,0,0,1,1,0,0,1
114.9509,1,0,1,0,0,1,0,0,0,0
210.1563,0,1,1,1,1,0,0,0,1,1
157.4698,0,0,1,1,0,0,0,1,0,0
252.624,1,0,1,1,0,0,0,1,1,1
134.9509,1,0,1,0,0,1,0,0,0,0
167.4564,0,0,1,1,0,1,0,0,0,0
187.6094,0,0,1,0,0,0,0,0,1,1
150.0208,1,0,1,1,1,1,1,0,0,0
220.1149,1,0,1,1,0,0,0,0,1,1
265.1283,0,0,0,1,1,1,0,0,1,1
210.127,0,1,1,0,1,0,0,0,1,1
117.4392,0,0,1,0,0,0,0,0,1,0
149.9483,0,1,1,0,0,0,0,1,1,0
162.5007,0,0,1,0,1,1,1,1,0,0
165.0182,1,0,1,1,1,0,1,1,1,0
262.6106,1,0,0,1,0,1,0,0,1,1
184.9939,0,0,1,1,1,1,0,1,0,1
169.9378,0,0,1,0,0,1,0,0,0,1
245.1457,0,1,1,0,1,1,1,0,1,1
175.1331,0,1,1,0,0,0,0,0,1,1
210.127,0,1,1,0,1,0,0,0,1,1
192.4705,1,0,1,1,0,0,1,0,0,1
204.961,1,1,1,1,1,1,0,0,0,1
127.4783,0,0,1,1,1,0,0,0,0,0
172.4404,0,0,1,1,0,1,0,0,1,0
204.9634,1,1,1,1,0,1,1,0,1,0
139.9568,1,1,1,0,1,0,0,0,1,0
92.5018,1,0,1,0,0,0,1,0,0,0
207.6386,0,0,1,1,0,0,0,0,1,1
124.9643,0,0,1,0,0,0,0,1,0,0
117.4872,1,1,1,0,0,0,1,1,0,0
210.138,0,1,1,0,0,1,0,1,1,1
164.9715,1,1,1,1,1,0,0,1,1,0
242.6326,0,1,1,1,1,0,0,0,1,1
222.6281,1,0,1,0,0,1,1,0,1,1
124.9607,0,1,1,1,0,0,0,0,0,0
157.4836,0,0,1,1,0,0,1,0,0,0
184.9647,1,1,1,0,1,1,0,1,0,1
182.4538,1,0,1,1,0,0,0,1,1,0
157.4698,0,1,1,1,0,0,0,1,0,0
169.9378,0,0,1,0,0,1,0,0,0,1
117.472,1,0,1,0,0,0,0,1,1,0
169.9671,1,0,1,1,0,1,0,0,0,1
117.4686,1,0,1,0,1,1,0,0,0,0
245.175,1,1,1,1,1,1,1,0,1,1
134.9509,1,0,1,0,0,1,0,0,0,0
207.4974,1,1,0,1,1,0,1,1,0,1
127.482,0,0,1,0,1,0,0,1,0,0
92.48802,0,1,1,0,0,0,0,1,0,0
129.9483,1,0,1,0,0,0,0,1,1,0
169.9447,1,0,1,1,0,0,0,0,1,0
182.4433,1,0,0,1,0,1,0,0,0,1
162.4538,0,0,1,1,0,0,0,1,1,0
194.9882,0,1,1,1,1,0,1,0,0,1
240.1149,1,0,1,1,0,0,0,0,1,1
217.4725,1,0,1,1,0,1,1,1,1,0
139.9678,1,0,1,0,0,1,0,1,1,0
179.9794,1,0,1,1,0,1,1,0,0,0
162.4676,0,1,1,1,0,0,1,0,1,0
162.4526,1,1,1,0,1,1,0,0,1,0
204.961,0,0,1,1,1,1,0,0,0,1
124.9607,0,0,1,1,0,0,0,0,0,0
117.472,1,0,1,0,0,0,0,1,1,0
167.4564,0,1,1,1,0,1,0,0,0,0
182.4833,1,0,0,1,1,1,0,1,0,0
192.4885,0,0,1,1,0,1,1,1,0,0
164.9785,1,0,1,0,1,1,1,0,0,1
104.9643,1,0,0,0,0,0,0,1,0,0
220.1615,1,1,1,1,0,0,1,0,1,1
210.1051,0,0,0,0,0,1,0,0,1,1
169.9378,0,1,0,0,0,1,0,0,0,1
155.0084,1,0,1,0,1,1,1,1,1,0
162.447,0,0,1,0,0,1,0,1,0,1
144.9607,0,1,0,1,0,0,0,0,0,0
202.65,1,1,1,0,1,0,1,0,1,1
240.1149,1,0,1,1,0,0,0,0,1,1
192.4705,1,1,1,1,0,0,1,0,0,1
157.4836,1,0,1,1,0,0,1,0,0,0
114.9509,1,0,1,0,0,1,0,0,0,0
140.0049,1,0,1,0,1,0,1,1,0,0
137.4686,1,0,1,0,1,1,0,0,0,0
124.9607,1,1,1,1,0,0,0,0,0,0
194.9581,0,1,0,1,1,1,0,0,1,0
220.1185,0,1,1,0,0,0,0,1,1,1
117.4392,1,0,1,0,0,0,0,0,1,0
94.97283,0,0,1,0,1,0,0,0,0,0
104.9781,0,1,1,0,0,0,1,0,0,0
79.97886,1,0,1,0,0,0,0,0,0,0
237.6549,1,0,1,0,1,1,1,1,1,1
152.4555,0,0,1,0,1,1,0,0,0,1
169.9378,1,1,1,0,0,1,0,0,0,1
114.9658,1,0,1,0,0,0,0,0,0,1
184.9785,1,0,1,0,1,1,1,0,0,1
207.4673,1,1,1,1,1,1,0,1,1,0
235.1372,1,0,1,0,0,1,1,1,1,1
200.1465,1,1,1,0,1,1,0,0,1,1
172.4848,0,0,1,1,1,1,0,0,0,1
149.9447,0,1,1,1,0,0,0,0,1,0
169.9671,1,0,1,1,0,1,0,0,0,1
147.4783,0,0,1,1,1,0,0,0,0,0
159.965,1,0,1,0,0,0,1,0,0,1
159.9642,1,0,1,1,0,1,0,0,1,0
127.4421,0,0,1,0,0,0,0,0,0,1
162.5005,1,0,1,1,0,0,1,1,1,0
220.1323,1,0,1,0,0,0,1,0,1,1
162.4937,1,0,1,0,0,1,1,1,0,1
149.989,0,0,1,1,1,0,0,0,0,1
124.9935,1,0,1,1,0,0,0,1,0,0
222.65,1,1,0,0,1,0,1,0,1,1
220.1185,0,0,1,0,0,0,0,1,1,1
137.4836,1,0,1,1,0,0,1,0,0,0
137.4698,0,0,1,1,0,0,0,1,0,0
242.6326,1,0,1,1,1,0,0,0,1,1
162.4689,0,1,1,0,1,0,0,1,0,1
154.9919,1,1,1,0,1,0,1,1,0,1
192.4705,0,1,0,1,0,0,1,0,0,1
164.9853,1,0,1,1,1,0,1,0,1,0
79.97886,1,0,1,0,0,0,0,0,0,0
242.6326,0,0,1,1,1,0,0,0,1,1
182.4433,0,1,1,1,0,1,0,0,0,1
220.1185,0,1,1,0,0,0,0,1,1,1
172.4742,0,0,1,0,0,0,1,1,0,1
132.4798,1,0,1,0,1,0,1,0,1,0
172.4705,1,0,1,1,0,0,1,0,0,1
129.9926,1,0,1,0,1,0,0,1,0,1
220.1149,0,1,1,1,0,0,0,0,1,1
117.4858,1,0,1,0,0,0,1,0,1,0
117.4392,1,1,1,0,0,0,0,0,1,0
262.6106,0,0,1,1,0,1,0,0,1,1
165.0113,1,1,1,0,1,1,1,1,0,1
187.656,1,0,1,0,0,0,1,0,1,1
157.4698,0,0,1,1,0,0,0,1,0,0
137.4686,1,1,1,0,1,1,0,0,0,0
197.484,0,1,1,1,1,1,1,0,0,1
235.1417,0,0,1,1,1,0,0,1,1,1
182.4608,0,1,1,0,0,1,1,0,0,1
190.1737,0,1,1,0,1,0,1,0,1,1
242.6281,1,1,1,0,0,1,1,0,1,1
182.4653,0,0,1,1,1,0,0,0,0,1
112.4844,1,0,1,1,0,0,0,0,0,0
235.1555,1,1,1,1,1,0,1,0,1,1
192.4885,1,0,1,1,0,1,1,1,0,0
184.9496,1,0,1,1,0,1,0,1,1,0
124.9935,0,1,1,1,0,0,0,1,0,0
159.965,0,0,1,0,0,0,1,0,0,1
147.4564,1,0,1,1,0,1,0,0,0,0
164.9785,0,0,1,0,1,1,1,0,0,1
287.6427,0,0,1,1,0,1,1,1,1,1
139.9349,0,0,1,0,0,1,0,0,1,0
149.9845,1,0,1,0,0,1,1,0,0,1
117.4392,1,1,1,0,0,0,0,0,1,0
287.6427,1,0,1,1,0,1,1,1,1,1
217.484,1,0,1,1,1,1,1,0,0,1
255.1665,0,0,1,1,0,1,1,1,1,1
137.4872,0,0,1,0,0,0,1,1,0,0
245.1457,1,0,1,0,1,1,1,0,1,1
242.6326,0,0,1,1,1,0,0,0,1,1
104.9781,1,0,1,0,0,0,1,0,0,0
184.9785,1,0,1,0,1,1,1,0,0,1
240.1149,1,0,0,1,0,0,0,0,1,1
235.1372,1,0,1,0,0,1,1,1,1,1
149.9447,1,0,1,1,0,0,0,0,1,0
119.9897,0,1,1,0,1,0,0,1,1,0
139.9979,1,1,1,0,0,0,1,1,0,1
267.6427,0,1,1,1,0,1,1,1,1,1
147.5031,1,0,1,1,0,1,1,0,0,0
152.4441,1,1,1,0,0,1,0,1,1,0
169.9671,0,0,1,1,0,1,0,0,0,1
147.4421,1,1,1,0,0,0,0,0,0,1
127.4783,0,0,1,1,1,0,0,0,0,0
185.0077,0,0,1,1,1,1,1,0,0,1
220.1615,0,0,1,1,0,0,1,0,1,1
195.0062,1,0,1,1,1,1,1,1,0,0
