Age,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
62,5.186747,13,0,1,48.22395,192.4885,4163.015502,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
28,7.441818,12,2,2,57.2702,137.4686,4929.50237,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1
75,11.23249,14,2,1,62.39405,207.6094,5684.304563,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1
60,8.357857,16,1,0,46.12627,164.9889,4149.822715,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
60,11.40933,14,0,0,69.93494,245.132,6354.692181,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1
32,8.096864,15,0,0,58.57229,157.4698,4930.158658,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
43,7.605829,14,1,0,60.23312,172.4733,5280.921374,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0
46,9.203141,20,0,0,59.26713,179.9476,5240.404418,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
83,8.490236,10,1,0,37.52707,210.127,3802.601867,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0
38,12.02212,12,1,0,64.63082,187.4811,6313.28774,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1
20,14.77266,9,2,0,59.61692,149.9928,5553.7371,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
33,9.419488,7,0,1,64.03187,267.6647,6162.045297,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
89,8.853702,15,0,0,58.11303,232.6415,5253.956688,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1
76,11.68828,12,1,0,49.73125,179.9794,4318.58203,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
33,10.21363,14,3,0,62.46483,232.6228,5888.376817,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
34,7.279855,10,0,0,54.22814,232.6228,5333.340832,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
67,10.0308,13,2,0,44.83431,172.4871,4091.156525,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
18,8.387156,15,1,0,65.81421,137.4872,5695.712663,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
32,13.84152,12,2,0,68.09161,252.624,6259.78278,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1
64,9.882078,8,0,0,66.67389,235.1417,6543.668076,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0
74,15.25952,15,1,1,55.84748,140.0013,5220.997715,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
48,10.04811,11,2,0,58.96026,162.497,5655.286153,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1
31,14.68473,9,0,0,58.4219,119.9897,5259.588349,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
54,10.77214,12,2,0,69.85281,164.9853,6656.287,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1
69,15.736,10,4,0,59.54349,252.6378,5473.581033,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1
58,9.34555,9,0,0,68.10981,174.9755,6061.845625,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1
64,17.81793,15,1,1,64.20102,265.147,5999.064003,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1
18,12.39937,8,3,0,66.80646,114.9509,6174.314028,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
89,8.713419,6,1,0,59.84973,277.6375,5552.256288,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1
19,7.991076,16,1,0,64.49513,152.4579,6309.663687,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
40,13.19852,18,0,1,68.98021,182.4433,6532.644086,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1
47,11.41706,8,0,0,70.16029,92.45514,6280.766215,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
34,9.031147,8,2,0,57.86469,127.4738,5381.978758,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
34,9.649844,9,1,1,71.58148,162.4653,6839.025934,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0
30,5.163759,10,1,1,46.04792,137.4616,4170.178568,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
78,11.45201,9,1,0,61.67004,169.9378,5333.699374,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1
54,7.991317,9,1,0,59.40499,154.9755,5713.631544,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0
42,13.06108,12,2,1,69.97252,129.9621,6589.069717,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
48,5.251395,11,2,1,71.32593,262.6106,6516.704569,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
68,12.89005,15,2,1,65.52,192.4885,5714.467771,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1
34,15.1921,13,1,0,62.6237,210.1051,6174.837293,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1
88,9.576327,16,2,1,60.18256,184.9785,5329.313105,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0
28,6.213067,9,0,0,61.49796,200.1323,6154.993798,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
28,11.11995,9,1,0,62.97217,165.0113,5676.643658,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
28,13.16727,13,1,0,62.6093,169.9378,5626.093885,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
23,10.30581,13,1,0,69.82129,162.497,6637.249892,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1
77,7.471035,18,2,0,39.72823,112.4844,3347.326138,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
23,7.789435,13,2,0,67.18365,159.9476,6234.113968,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
56,14.67012,15,1,1,56.37162,174.9755,5075.816829,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1
82,13.33731,9,1,0,39.62761,194.9768,3572.738241,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1
81,10.94239,12,2,0,69.62503,104.9629,5934.090437,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
44,14.69877,13,1,0,66.57985,107.482,6076.755109,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
21,12.64209,14,1,0,63.86178,162.4982,5809.15662,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0
74,14.07128,8,0,0,50.8968,202.6829,4740.002962,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1
85,9.224662,13,1,1,55.70433,142.4827,5291.716803,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0
61,13.21238,15,1,0,71.86603,139.965,6619.456202,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39,3.093001,11,0,0,67.20074,127.4783,6098.579126,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
32,8.226943,12,1,0,63.85056,184.9785,5731.179041,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0
56,9.360835,13,5,0,66.27924,162.4538,6262.462856,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
59,13.26643,10,0,0,64.72745,94.97283,5758.399584,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
80,10.61778,12,1,0,63.71215,164.9647,5895.135365,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
68,12.09291,18,2,3,62.77605,242.6143,5728.24521,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1
48,9.993283,12,0,1,67.35833,275.1336,6307.538056,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0
55,11.57025,9,2,1,49.19446,127.525,4355.447904,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0
38,14.81549,9,1,1,49.42466,129.9483,4944.584376,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
86,11.69295,15,2,0,56.92191,162.4689,4780.816747,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
69,10.75625,7,0,2,71.24132,174.9755,6343.939228,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0
31,12.89898,16,0,0,52.79539,147.4713,4615.447586,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
24,8.179697,13,1,1,70.69994,105.011,6024.865758,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
77,5.185535,9,2,0,71.07066,149.9741,6498.14477,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1
70,10.00295,12,0,0,46.04347,204.9797,4167.667908,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
32,8.74571,10,1,0,56.56921,169.9378,5056.498128,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
36,12.46976,14,1,1,56.54849,192.4567,4972.468459,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1
46,10.71363,8,0,1,45.62467,159.9512,4116.511731,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
53,9.713643,8,1,0,48.82939,245.1457,4759.907327,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1
88,10.0409,7,2,0,61.88298,127.4958,5132.685447,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
46,4.757756,11,0,0,57.98641,172.4441,5084.889707,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
77,8.981113,7,0,1,46.66704,149.9378,4480.306619,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
54,8.947114,7,1,0,60.43193,214.9663,5550.321643,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0
85,8.429623,11,0,0,68.77621,210.138,6071.79498,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0
44,5.113906,13,1,1,55.97317,287.6427,5345.046858,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0
19,9.7879,12,1,0,55.27092,139.9979,4957.435146,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1
70,10.49575,13,0,0,61.42667,232.624,6002.578168,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1
65,10.88233,15,2,0,67.71954,159.9349,5893.622644,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0
65,12.1649,14,1,0,52.99707,119.9568,4934.319062,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
48,9.166549,8,1,0,48.61807,207.6094,4443.076355,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
82,7.945183,13,0,0,52.30521,149.9378,4956.677539,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0
30,10.27395,15,0,0,71.48476,152.4579,6706.905363,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
53,8.869603,12,0,1,52.78111,225.132,5385.589638,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1
82,8.394378,12,2,1,64.82482,159.9349,5662.268037,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
18,8.682296,16,1,2,59.20412,220.1478,5747.654271,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1
80,16.40248,16,2,0,59.22188,182.4833,5087.557363,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1
24,4.224255,11,0,0,56.96287,172.4733,5284.511287,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0
53,12.60495,13,1,0,53.01595,129.9621,5102.051113,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
88,13.05523,16,1,0,57.80772,114.9838,4880.587184,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
52,9.515041,9,1,0,64.17032,162.4526,5612.009142,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1
75,9.804896,18,0,1,57.31788,134.9509,4796.464221,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
37,13.45927,9,0,0,54.67414,164.9853,5390.477473,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
30,14.06274,16,3,0,50.48733,129.9621,4984.78563,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60,9.096632,11,0,0,51.8548,105.011,4301.135534,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
81,12.95862,8,0,1,61.19516,159.9476,5645.623244,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
78,8.761838,9,0,0,66.94632,159.9512,5614.790593,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1
63,11.90177,8,0,0,53.27554,162.497,5088.812303,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
74,10.41218,13,2,1,59.01705,129.9621,5524.916473,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
52,12.75335,10,2,0,71.59806,207.4811,6486.342263,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0
26,11.52287,13,2,0,54.8395,179.9476,4799.331248,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1
66,9.443369,16,1,1,43.86959,220.1323,4203.265113,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1
74,10.77736,10,3,0,70.50786,197.6288,6337.777813,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
47,7.915823,10,2,0,68.00557,162.4713,5924.499555,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
83,11.20001,7,0,0,65.67292,132.5127,5659.754528,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0
50,5.547142,9,1,0,61.85144,139.9349,5813.907009,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
82,9.934332,16,2,1,68.97874,192.4705,5890.196741,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1
75,7.257865,9,0,0,59.52044,167.4847,5736.40115,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1
54,11.03721,17,3,0,57.28247,129.9763,5194.999763,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1
33,12.32894,13,1,1,67.92751,137.4698,6230.059428,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
89,9.148549,12,0,0,65.71442,149.9598,5600.167567,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
49,8.239255,15,2,0,50.84459,235.1884,4951.211643,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1
70,10.29679,15,3,0,59.21421,164.9715,5651.302353,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1
73,9.915906,11,1,0,61.52908,184.9939,5397.665839,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1
35,11.19586,6,0,1,58.94313,182.447,5193.997651,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
47,6.093676,14,0,0,66.03306,232.624,6578.562564,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0
24,9.632954,15,1,0,53.80104,144.9607,4643.404934,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1
65,9.690982,11,1,0,68.44883,149.9621,5897.480679,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
48,15.29137,13,1,1,66.68688,242.6143,6175.832114,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
63,3.712647,10,2,1,66.46538,275.1336,6277.545967,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1
25,3.85093,8,1,0,69.82047,202.4433,6339.601147,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
37,13.10561,14,0,0,60.59442,127.4887,5422.646982,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
49,5.825619,14,0,0,57.95709,137.4836,5318.331264,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
88,15.37298,11,3,0,52.56232,175.1331,4696.683851,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
42,11.06803,12,1,0,70.55657,129.995,6180.701125,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0
32,12.47085,9,0,0,70.48211,179.9656,6153.937297,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
35,11.19187,12,1,0,52.68435,197.4702,5180.245459,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1
64,9.060299,13,2,1,50.79108,147.4713,4610.018066,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
26,6.367803,15,1,1,66.11418,275.1336,6246.940881,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1
67,10.53982,2,2,0,67.61213,117.5152,5970.386278,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
68,10.32772,10,1,0,66.50393,222.6281,6605.855412,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
63,11.63792,9,0,1,62.67099,169.9378,5341.756379,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
20,13.60982,13,0,2,63.11931,147.4893,5518.35161,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1
20,12.2879,11,1,0,61.10374,220.1149,6004.311688,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1
21,10.30157,14,0,1,65.85662,172.4705,6484.077095,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1
75,8.639223,10,2,1,70.10448,149.9378,6417.345247,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
45,15.54947,17,1,0,56.00686,217.4725,5099.333841,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1
84,8.965315,12,0,0,62.17986,140.0013,5747.925597,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
53,10.12368,14,1,1,63.35816,187.4974,6069.26126,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1
81,5.876435,12,2,0,64.57131,214.9525,5514.722604,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0
47,10.76147,14,1,0,52.69603,142.4827,5169.811527,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
77,10.50809,12,1,0,58.20411,204.9496,5089.309759,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
82,7.234753,10,1,0,58.8386,162.447,5557.902015,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
42,6.824295,16,1,0,62.20437,159.9349,5547.914544,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
69,7.627938,10,0,1,50.97885,149.9598,4458.339586,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
47,10.48089,16,0,0,63.97683,204.9634,5756.010952,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
24,12.5176,11,2,1,45.94768,139.983,4678.84382,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
50,10.24503,8,2,0,58.08656,179.9476,4986.700367,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1
60,9.515782,8,1,0,67.00167,197.4876,5932.680423,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1
46,11.49116,9,3,0,69.84899,222.6654,6433.080677,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
80,13.29687,16,3,0,50.89975,220.1323,4657.315652,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
74,9.966367,12,1,1,67.69779,147.4564,6074.125643,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
22,17.13733,8,0,0,58.58794,207.4673,5407.07316,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0
51,7.865494,17,0,0,62.44603,169.9741,5432.427022,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
57,8.780929,14,0,0,52.95001,247.6647,5418.636172,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
39,7.532241,13,0,1,67.87019,255.1665,6305.471651,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
76,14.32642,12,1,0,55.85553,207.6094,5005.866114,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
27,7.021583,8,0,0,54.21518,137.5165,4787.756156,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1
61,11.0988,16,0,0,57.64074,162.5005,5101.277891,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1
24,5.859626,16,0,0,63.90696,252.6378,5978.652711,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
49,7.877643,14,0,0,58.69465,117.472,5147.718209,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1
57,11.11999,11,0,0,66.72288,147.4421,5712.51151,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
46,16.36195,14,1,0,70.95851,172.4404,6645.186507,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
68,7.775552,12,1,0,56.20288,220.1615,5147.808018,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0
44,9.704564,13,1,0,59.36904,127.4958,5163.3129,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
38,9.954496,13,0,0,68.98754,147.4564,6324.792407,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
23,6.468432,14,0,1,59.91013,162.5007,5426.315112,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1
25,5.730845,13,0,0,48.66437,162.447,4763.445879,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0
48,8.544211,15,3,0,58.83899,187.6094,5833.458374,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
40,9.867683,13,1,0,55.01651,147.4713,4767.934082,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
59,11.3974,5,0,0,51.74916,197.6288,4927.749239,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0
21,4.85258,9,2,1,68.07527,179.9476,6074.8746,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
47,9.880673,9,2,1,68.79305,144.9607,5837.262258,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
51,5.569496,11,2,0,69.71137,174.991,6192.63762,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0
51,14.57287,15,1,1,65.12042,220.1323,6055.261009,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1
20,11.30121,16,0,0,64.11559,255.1198,6511.608523,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0
35,10.70375,11,1,1,64.87699,174.9618,5807.811165,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0
36,10.35157,11,1,0,43.5742,115.0021,3789.797735,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
77,15.07977,9,1,0,64.40902,132.4798,6093.659885,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
82,11.54422,13,4,0,47.77384,200.1323,4761.06852,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
51,9.969188,9,0,1,70.50182,124.9643,5834.963129,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
42,9.553584,6,0,0,69.00321,277.6513,6705.630348,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
31,9.090057,8,0,0,64.54595,172.4742,5801.206123,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
45,15.11505,12,2,2,62.45252,245.1457,5887.870657,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1
54,11.66727,10,0,0,60.36923,220.1323,5532.984193,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1
79,13.50438,13,3,0,71.50974,194.9525,6564.863417,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
19,7.516,12,2,2,69.2394,162.447,6534.389245,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
31,5.917707,14,1,0,64.3165,200.1323,6330.802447,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
24,12.71722,9,0,0,67.75441,202.4433,6071.169112,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0
67,10.88926,9,0,0,67.53219,184.9634,6411.520424,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
43,10.59582,13,2,0,59.03432,137.4686,5168.726317,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
89,11.41416,17,1,1,66.75755,117.4858,5649.428932,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
37,7.624327,16,1,0,48.63086,204.9797,4549.43734,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
69,6.542626,16,3,0,66.48285,144.9607,5719.69414,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
46,10.35594,14,1,0,60.58029,212.6228,6090.318161,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
30,12.54974,10,3,0,59.17567,147.4421,5305.771174,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
72,17.59522,13,2,0,67.01405,149.9378,6081.603462,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
73,9.99185,13,0,0,70.05743,222.65,6355.992915,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1
75,12.54776,11,3,0,67.22133,152.4555,6338.594614,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
74,14.012,16,2,1,63.10868,219.9902,5661.364423,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
42,11.33648,16,0,0,51.426,220.1185,4750.441086,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
85,8.611381,13,1,0,68.02518,114.9509,6075.221267,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
41,11.24169,8,2,0,67.26027,257.6549,6282.975764,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
37,10.31648,14,0,0,71.26977,132.466,6613.783896,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
75,7.79697,11,0,2,70.00933,157.4698,5757.088887,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
23,6.858262,11,2,0,67.00686,124.9781,5690.433807,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
60,7.845949,15,2,0,49.07593,152.466,4337.149997,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
41,9.172501,11,0,0,64.05063,147.4421,5432.940887,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
25,9.371011,14,0,0,64.01003,142.4713,6068.222536,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1
34,6.880176,12,1,0,44.73398,172.4733,4249.716645,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1
76,9.196199,13,2,0,66.79288,124.9607,5950.933762,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
18,11.53912,13,1,0,53.81991,240.1149,5394.514435,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
84,8.685498,20,1,2,53.99857,159.9794,5055.502095,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
46,13.60832,8,3,0,37.36723,174.9919,3569.479648,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1
